year,date,time,date_time,temp,tz,temp_C
2016,2016-06-15,12:00:00,2016-06-15T12:00:00Z,59.873,EST,15.485
2016,2016-06-15,13:00:00,2016-06-15T13:00:00Z,66.814,EST,19.341111111111108
2016,2016-06-15,14:00:00,2016-06-15T14:00:00Z,70.416,EST,21.342222222222222
2016,2016-06-15,15:00:00,2016-06-15T15:00:00Z,67.714,EST,19.84111111111111
2016,2016-06-15,16:00:00,2016-06-15T16:00:00Z,56.469,EST,13.59388888888889
2016,2016-06-15,17:00:00,2016-06-15T17:00:00Z,52.246,EST,11.24777777777778
2016,2016-06-15,18:00:00,2016-06-15T18:00:00Z,49.383,EST,9.657222222222224
2016,2016-06-15,19:00:00,2016-06-15T19:00:00Z,48.85,EST,9.361111111111112
2016,2016-06-15,20:00:00,2016-06-15T20:00:00Z,48.405,EST,9.11388888888889
2016,2016-06-15,21:00:00,2016-06-15T21:00:00Z,47.647,EST,8.692777777777778
2016,2016-06-15,22:00:00,2016-06-15T22:00:00Z,48.137,EST,8.965
2016,2016-06-15,23:00:00,2016-06-15T23:00:00Z,48.36,EST,9.088888888888889
2016,2016-06-16,00:00:00,2016-06-16T00:00:00Z,48.583,EST,9.212777777777777
2016,2016-06-16,01:00:00,2016-06-16T01:00:00Z,48.405,EST,9.11388888888889
2016,2016-06-16,02:00:00,2016-06-16T02:00:00Z,48.36,EST,9.088888888888889
2016,2016-06-16,03:00:00,2016-06-16T03:00:00Z,45.036,EST,7.242222222222224
2016,2016-06-16,04:00:00,2016-06-16T04:00:00Z,42.755,EST,5.975000000000001
2016,2016-06-16,05:00:00,2016-06-16T05:00:00Z,47.422,EST,8.567777777777776
2016,2016-06-16,06:00:00,2016-06-16T06:00:00Z,47.602,EST,8.667777777777776
2016,2016-06-16,07:00:00,2016-06-16T07:00:00Z,48.272,EST,9.04
2016,2016-06-16,08:00:00,2016-06-16T08:00:00Z,48.762,EST,9.312222222222223
2016,2016-06-16,09:00:00,2016-06-16T09:00:00Z,49.383,EST,9.657222222222224
2016,2016-06-16,10:00:00,2016-06-16T10:00:00Z,50.311,EST,10.172777777777778
2016,2016-06-16,11:00:00,2016-06-16T11:00:00Z,50.445,EST,10.247222222222224
2016,2016-06-16,12:00:00,2016-06-16T12:00:00Z,53.341,EST,11.856111111111112
2016,2016-06-16,13:00:00,2016-06-16T13:00:00Z,55.992,EST,13.328888888888889
2016,2016-06-16,14:00:00,2016-06-16T14:00:00Z,64.888,EST,18.271111111111114
2016,2016-06-16,15:00:00,2016-06-16T15:00:00Z,67.5,EST,19.72222222222222
2016,2016-06-16,16:00:00,2016-06-16T16:00:00Z,69.085,EST,20.602777777777774
2016,2016-06-16,17:00:00,2016-06-16T17:00:00Z,57.42,EST,14.122222222222224
2016,2016-06-16,18:00:00,2016-06-16T18:00:00Z,52.992,EST,11.662222222222221
2016,2016-06-16,19:00:00,2016-06-16T19:00:00Z,52.072,EST,11.151111111111113
2016,2016-06-16,20:00:00,2016-06-16T20:00:00Z,51.062,EST,10.59
2016,2016-06-16,21:00:00,2016-06-16T21:00:00Z,50.841,EST,10.467222222222222
2016,2016-06-16,22:00:00,2016-06-16T22:00:00Z,50.886,EST,10.492222222222225
2016,2016-06-16,23:00:00,2016-06-16T23:00:00Z,50.18,EST,10.1
2016,2016-06-17,00:00:00,2016-06-17T00:00:00Z,50.445,EST,10.247222222222224
2016,2016-06-17,01:00:00,2016-06-17T01:00:00Z,50.445,EST,10.247222222222224
2016,2016-06-17,02:00:00,2016-06-17T02:00:00Z,48.583,EST,9.212777777777777
2016,2016-06-17,03:00:00,2016-06-17T03:00:00Z,48.45,EST,9.138888888888891
2016,2016-06-17,04:00:00,2016-06-17T04:00:00Z,46.974,EST,8.318888888888887
2016,2016-06-17,05:00:00,2016-06-17T05:00:00Z,46.481,EST,8.045000000000002
2016,2016-06-17,06:00:00,2016-06-17T06:00:00Z,48.538,EST,9.187777777777777
2016,2016-06-17,07:00:00,2016-06-17T07:00:00Z,49.028,EST,9.459999999999999
2016,2016-06-17,08:00:00,2016-06-17T08:00:00Z,49.561,EST,9.756111111111112
2016,2016-06-17,09:00:00,2016-06-17T09:00:00Z,49.825,EST,9.90277777777778
2016,2016-06-17,10:00:00,2016-06-17T10:00:00Z,49.914,EST,9.952222222222224
2016,2016-06-17,11:00:00,2016-06-17T11:00:00Z,51.237,EST,10.687222222222223
2016,2016-06-17,12:00:00,2016-06-17T12:00:00Z,52.203,EST,11.223888888888892
2016,2016-06-17,13:00:00,2016-06-17T13:00:00Z,55.299,EST,12.943888888888889
2016,2016-06-17,14:00:00,2016-06-17T14:00:00Z,58.152,EST,14.52888888888889
2016,2016-06-17,15:00:00,2016-06-17T15:00:00Z,63.176,EST,17.32
2016,2016-06-17,16:00:00,2016-06-17T16:00:00Z,64.074,EST,17.81888888888889
2016,2016-06-17,17:00:00,2016-06-17T17:00:00Z,62.062,EST,16.70111111111111
2016,2016-06-17,18:00:00,2016-06-17T18:00:00Z,55.906,EST,13.28111111111111
2016,2016-06-17,19:00:00,2016-06-17T19:00:00Z,53.472,EST,11.92888888888889
2016,2016-06-17,20:00:00,2016-06-17T20:00:00Z,52.203,EST,11.223888888888892
2016,2016-06-17,21:00:00,2016-06-17T21:00:00Z,51.458,EST,10.809999999999999
2016,2016-06-17,22:00:00,2016-06-17T22:00:00Z,50.047,EST,10.02611111111111
2016,2016-06-17,23:00:00,2016-06-17T23:00:00Z,48.672,EST,9.26222222222222
2016,2016-06-18,00:00:00,2016-06-18T00:00:00Z,49.204,EST,9.557777777777778
2016,2016-06-18,01:00:00,2016-06-18T01:00:00Z,49.959,EST,9.977222222222224
2016,2016-06-18,02:00:00,2016-06-18T02:00:00Z,49.561,EST,9.756111111111112
2016,2016-06-18,03:00:00,2016-06-18T03:00:00Z,50.002,EST,10.001111111111113
2016,2016-06-18,04:00:00,2016-06-18T04:00:00Z,49.204,EST,9.557777777777778
2016,2016-06-18,05:00:00,2016-06-18T05:00:00Z,46.391,EST,7.994999999999999
2016,2016-06-18,06:00:00,2016-06-18T06:00:00Z,47.154,EST,8.41888888888889
2016,2016-06-18,07:00:00,2016-06-18T07:00:00Z,48.895,EST,9.386111111111113
2016,2016-06-18,08:00:00,2016-06-18T08:00:00Z,49.561,EST,9.756111111111112
2016,2016-06-18,09:00:00,2016-06-18T09:00:00Z,49.825,EST,9.90277777777778
2016,2016-06-18,10:00:00,2016-06-18T10:00:00Z,50.002,EST,10.001111111111113
2016,2016-06-18,11:00:00,2016-06-18T11:00:00Z,50.002,EST,10.001111111111113
2016,2016-06-18,12:00:00,2016-06-18T12:00:00Z,50.4,EST,10.222222222222221
2016,2016-06-18,13:00:00,2016-06-18T13:00:00Z,53.515,EST,11.95277777777778
2016,2016-06-18,14:00:00,2016-06-18T14:00:00Z,55.733,EST,13.184999999999999
2016,2016-06-18,15:00:00,2016-06-18T15:00:00Z,62.276,EST,16.820000000000004
2016,2016-06-18,16:00:00,2016-06-18T16:00:00Z,65.359,EST,18.532777777777774
2016,2016-06-18,17:00:00,2016-06-18T17:00:00Z,63.262,EST,17.36777777777778
2016,2016-06-18,18:00:00,2016-06-18T18:00:00Z,62.704,EST,17.05777777777778
2016,2016-06-18,19:00:00,2016-06-18T19:00:00Z,54.082,EST,12.267777777777779
2016,2016-06-18,20:00:00,2016-06-18T20:00:00Z,51.237,EST,10.687222222222223
2016,2016-06-18,21:00:00,2016-06-18T21:00:00Z,50.576,EST,10.32
2016,2016-06-18,22:00:00,2016-06-18T22:00:00Z,50.268,EST,10.148888888888889
2016,2016-06-18,23:00:00,2016-06-18T23:00:00Z,49.604,EST,9.78
2016,2016-06-19,00:00:00,2016-06-19T00:00:00Z,49.471,EST,9.70611111111111
2016,2016-06-19,01:00:00,2016-06-19T01:00:00Z,49.516,EST,9.73111111111111
2016,2016-06-19,02:00:00,2016-06-19T02:00:00Z,49.428,EST,9.68222222222222
2016,2016-06-19,03:00:00,2016-06-19T03:00:00Z,49.383,EST,9.657222222222224
2016,2016-06-19,04:00:00,2016-06-19T04:00:00Z,49.116,EST,9.508888888888889
2016,2016-06-19,05:00:00,2016-06-19T05:00:00Z,49.959,EST,9.977222222222224
2016,2016-06-19,06:00:00,2016-06-19T06:00:00Z,50.488,EST,10.27111111111111
2016,2016-06-19,07:00:00,2016-06-19T07:00:00Z,52.291,EST,11.272777777777776
2016,2016-06-19,08:00:00,2016-06-19T08:00:00Z,50.268,EST,10.148888888888889
2016,2016-06-19,09:00:00,2016-06-19T09:00:00Z,50.929,EST,10.516111111111112
2016,2016-06-19,10:00:00,2016-06-19T10:00:00Z,50.929,EST,10.516111111111112
2016,2016-06-19,11:00:00,2016-06-19T11:00:00Z,51.413,EST,10.784999999999998
2016,2016-06-19,12:00:00,2016-06-19T12:00:00Z,51.721,EST,10.95611111111111
2016,2016-06-19,13:00:00,2016-06-19T13:00:00Z,51.809,EST,11.004999999999999
2016,2016-06-19,14:00:00,2016-06-19T14:00:00Z,54.995,EST,12.774999999999999
2016,2016-06-19,15:00:00,2016-06-19T15:00:00Z,56.815,EST,13.78611111111111
2016,2016-06-19,16:00:00,2016-06-19T16:00:00Z,62.406,EST,16.892222222222223
2016,2016-06-19,17:00:00,2016-06-19T17:00:00Z,59.056,EST,15.03111111111111
2016,2016-06-19,18:00:00,2016-06-19T18:00:00Z,57.893,EST,14.385000000000002
2016,2016-06-19,19:00:00,2016-06-19T19:00:00Z,53.69,EST,12.049999999999999
2016,2016-06-19,20:00:00,2016-06-19T20:00:00Z,51.678,EST,10.93222222222222
2016,2016-06-19,21:00:00,2016-06-19T21:00:00Z,50.268,EST,10.148888888888889
2016,2016-06-19,22:00:00,2016-06-19T22:00:00Z,50.268,EST,10.148888888888889
2016,2016-06-19,23:00:00,2016-06-19T23:00:00Z,49.782,EST,9.878888888888888
2016,2016-06-20,00:00:00,2016-06-20T00:00:00Z,49.692,EST,9.828888888888889
2016,2016-06-20,01:00:00,2016-06-20T01:00:00Z,49.737,EST,9.853888888888891
2016,2016-06-20,02:00:00,2016-06-20T02:00:00Z,49.914,EST,9.952222222222224
2016,2016-06-20,03:00:00,2016-06-20T03:00:00Z,49.649,EST,9.805000000000001
2016,2016-06-20,04:00:00,2016-06-20T04:00:00Z,51.721,EST,10.95611111111111
2016,2016-06-20,05:00:00,2016-06-20T05:00:00Z,51.852,EST,11.028888888888888
2016,2016-06-20,06:00:00,2016-06-20T06:00:00Z,52.291,EST,11.272777777777776
2016,2016-06-20,07:00:00,2016-06-20T07:00:00Z,53.515,EST,11.95277777777778
2016,2016-06-20,08:00:00,2016-06-20T08:00:00Z,51.984,EST,11.102222222222224
2016,2016-06-20,09:00:00,2016-06-20T09:00:00Z,51.984,EST,11.102222222222224
2016,2016-06-20,10:00:00,2016-06-20T10:00:00Z,51.501,EST,10.833888888888888
2016,2016-06-20,11:00:00,2016-06-20T11:00:00Z,52.203,EST,11.223888888888892
2016,2016-06-20,12:00:00,2016-06-20T12:00:00Z,52.423,EST,11.346111111111112
2016,2016-06-20,13:00:00,2016-06-20T13:00:00Z,51.721,EST,10.95611111111111
2016,2016-06-20,14:00:00,2016-06-20T14:00:00Z,53.209,EST,11.78277777777778
2016,2016-06-20,15:00:00,2016-06-20T15:00:00Z,55.168,EST,12.87111111111111
2016,2016-06-20,16:00:00,2016-06-20T16:00:00Z,59.014,EST,15.00777777777778
2016,2016-06-20,17:00:00,2016-06-20T17:00:00Z,62.276,EST,16.820000000000004
2016,2016-06-20,18:00:00,2016-06-20T18:00:00Z,61.891,EST,16.60611111111111
2016,2016-06-20,19:00:00,2016-06-20T19:00:00Z,57.679,EST,14.266111111111114
2016,2016-06-20,20:00:00,2016-06-20T20:00:00Z,51.94,EST,11.077777777777778
2016,2016-06-20,21:00:00,2016-06-20T21:00:00Z,51.413,EST,10.784999999999998
2016,2016-06-20,22:00:00,2016-06-20T22:00:00Z,51.325,EST,10.736111111111112
2016,2016-06-20,23:00:00,2016-06-20T23:00:00Z,50.621,EST,10.345000000000002
2016,2016-06-21,00:00:00,2016-06-21T00:00:00Z,50.4,EST,10.222222222222221
2016,2016-06-21,01:00:00,2016-06-21T01:00:00Z,50.18,EST,10.1
2016,2016-06-21,02:00:00,2016-06-21T02:00:00Z,50.268,EST,10.148888888888889
2016,2016-06-21,03:00:00,2016-06-21T03:00:00Z,50.356,EST,10.197777777777778
2016,2016-06-21,04:00:00,2016-06-21T04:00:00Z,50.488,EST,10.27111111111111
2016,2016-06-21,05:00:00,2016-06-21T05:00:00Z,52.903,EST,11.612777777777778
2016,2016-06-21,06:00:00,2016-06-21T06:00:00Z,54.169,EST,12.31611111111111
2016,2016-06-21,07:00:00,2016-06-21T07:00:00Z,56.295,EST,13.497222222222224
2016,2016-06-21,08:00:00,2016-06-21T08:00:00Z,57.722,EST,14.290000000000001
2016,2016-06-21,09:00:00,2016-06-21T09:00:00Z,51.633,EST,10.907222222222224
2016,2016-06-21,10:00:00,2016-06-21T10:00:00Z,51.282,EST,10.71222222222222
2016,2016-06-21,11:00:00,2016-06-21T11:00:00Z,51.193,EST,10.662777777777777
2016,2016-06-21,12:00:00,2016-06-21T12:00:00Z,51.282,EST,10.71222222222222
2016,2016-06-21,13:00:00,2016-06-21T13:00:00Z,50.445,EST,10.247222222222224
2016,2016-06-21,14:00:00,2016-06-21T14:00:00Z,50.797,EST,10.442777777777776
2016,2016-06-21,15:00:00,2016-06-21T15:00:00Z,51.94,EST,11.077777777777778
2016,2016-06-21,16:00:00,2016-06-21T16:00:00Z,51.721,EST,10.95611111111111
2016,2016-06-21,17:00:00,2016-06-21T17:00:00Z,53.035,EST,11.68611111111111
2016,2016-06-21,18:00:00,2016-06-21T18:00:00Z,60.217,EST,15.676111111111112
2016,2016-06-21,19:00:00,2016-06-21T19:00:00Z,54.255,EST,12.36388888888889
2016,2016-06-21,20:00:00,2016-06-21T20:00:00Z,51.237,EST,10.687222222222223
2016,2016-06-21,21:00:00,2016-06-21T21:00:00Z,50.886,EST,10.492222222222225
2016,2016-06-21,22:00:00,2016-06-21T22:00:00Z,51.282,EST,10.71222222222222
2016,2016-06-21,23:00:00,2016-06-21T23:00:00Z,51.237,EST,10.687222222222223
2016,2016-06-22,00:00:00,2016-06-22T00:00:00Z,51.37,EST,10.76111111111111
2016,2016-06-22,01:00:00,2016-06-22T01:00:00Z,50.268,EST,10.148888888888889
2016,2016-06-22,02:00:00,2016-06-22T02:00:00Z,50.356,EST,10.197777777777778
2016,2016-06-22,03:00:00,2016-06-22T03:00:00Z,50.445,EST,10.247222222222224
2016,2016-06-22,04:00:00,2016-06-22T04:00:00Z,50.268,EST,10.148888888888889
2016,2016-06-22,05:00:00,2016-06-22T05:00:00Z,49.959,EST,9.977222222222224
2016,2016-06-22,06:00:00,2016-06-22T06:00:00Z,51.105,EST,10.613888888888887
2016,2016-06-22,07:00:00,2016-06-22T07:00:00Z,54.561,EST,12.533888888888889
2016,2016-06-22,08:00:00,2016-06-22T08:00:00Z,62.319,EST,16.84388888888889
2016,2016-06-22,09:00:00,2016-06-22T09:00:00Z,53.559,EST,11.977222222222222
2016,2016-06-22,10:00:00,2016-06-22T10:00:00Z,52.466,EST,11.370000000000001
2016,2016-06-22,11:00:00,2016-06-22T11:00:00Z,52.246,EST,11.24777777777778
2016,2016-06-22,12:00:00,2016-06-22T12:00:00Z,52.16,EST,11.2
2016,2016-06-22,13:00:00,2016-06-22T13:00:00Z,52.947,EST,11.637222222222224
2016,2016-06-22,14:00:00,2016-06-22T14:00:00Z,53.384,EST,11.88
2016,2016-06-22,15:00:00,2016-06-22T15:00:00Z,53.166,EST,11.758888888888889
2016,2016-06-22,16:00:00,2016-06-22T16:00:00Z,52.686,EST,11.492222222222223
2016,2016-06-22,17:00:00,2016-06-22T17:00:00Z,52.903,EST,11.612777777777778
2016,2016-06-22,18:00:00,2016-06-22T18:00:00Z,61.333,EST,16.29611111111111
2016,2016-06-22,19:00:00,2016-06-22T19:00:00Z,56.685,EST,13.71388888888889
2016,2016-06-22,20:00:00,2016-06-22T20:00:00Z,54.43,EST,12.461111111111112
2016,2016-06-22,21:00:00,2016-06-22T21:00:00Z,52.335,EST,11.297222222222222
2016,2016-06-22,22:00:00,2016-06-22T22:00:00Z,52.115,EST,11.175000000000002
2016,2016-06-22,23:00:00,2016-06-22T23:00:00Z,51.678,EST,10.93222222222222
2016,2016-06-23,00:00:00,2016-06-23T00:00:00Z,51.589,EST,10.882777777777777
2016,2016-06-23,01:00:00,2016-06-23T01:00:00Z,51.237,EST,10.687222222222223
2016,2016-06-23,02:00:00,2016-06-23T02:00:00Z,50.797,EST,10.442777777777776
2016,2016-06-23,03:00:00,2016-06-23T03:00:00Z,50.135,EST,10.075
2016,2016-06-23,04:00:00,2016-06-23T04:00:00Z,50.311,EST,10.172777777777778
2016,2016-06-23,05:00:00,2016-06-23T05:00:00Z,50.18,EST,10.1
2016,2016-06-23,06:00:00,2016-06-23T06:00:00Z,51.589,EST,10.882777777777777
2016,2016-06-23,07:00:00,2016-06-23T07:00:00Z,53.298,EST,11.832222222222224
2016,2016-06-23,08:00:00,2016-06-23T08:00:00Z,57.592,EST,14.217777777777778
2016,2016-06-23,09:00:00,2016-06-23T09:00:00Z,60.089,EST,15.605
2016,2016-06-23,10:00:00,2016-06-23T10:00:00Z,52.641,EST,11.467222222222222
2016,2016-06-23,11:00:00,2016-06-23T11:00:00Z,52.203,EST,11.223888888888892
2016,2016-06-23,12:00:00,2016-06-23T12:00:00Z,51.94,EST,11.077777777777778
2016,2016-06-23,13:00:00,2016-06-23T13:00:00Z,51.852,EST,11.028888888888888
2016,2016-06-23,14:00:00,2016-06-23T14:00:00Z,52.423,EST,11.346111111111112
2016,2016-06-23,15:00:00,2016-06-23T15:00:00Z,52.203,EST,11.223888888888892
2016,2016-06-23,16:00:00,2016-06-23T16:00:00Z,51.94,EST,11.077777777777778
2016,2016-06-23,17:00:00,2016-06-23T17:00:00Z,51.589,EST,10.882777777777777
2016,2016-06-23,18:00:00,2016-06-23T18:00:00Z,52.072,EST,11.151111111111113
2016,2016-06-23,19:00:00,2016-06-23T19:00:00Z,56.383,EST,13.546111111111113
2016,2016-06-23,20:00:00,2016-06-23T20:00:00Z,55.906,EST,13.28111111111111
2016,2016-06-23,21:00:00,2016-06-23T21:00:00Z,54.3,EST,12.388888888888888
2016,2016-06-23,22:00:00,2016-06-23T22:00:00Z,51.501,EST,10.833888888888888
2016,2016-06-23,23:00:00,2016-06-23T23:00:00Z,51.413,EST,10.784999999999998
2016,2016-06-24,00:00:00,2016-06-24T00:00:00Z,50.621,EST,10.345000000000002
2016,2016-06-24,01:00:00,2016-06-24T01:00:00Z,50.223,EST,10.123888888888889
2016,2016-06-24,02:00:00,2016-06-24T02:00:00Z,50.268,EST,10.148888888888889
2016,2016-06-24,03:00:00,2016-06-24T03:00:00Z,50.223,EST,10.123888888888889
2016,2016-06-24,04:00:00,2016-06-24T04:00:00Z,50.002,EST,10.001111111111113
2016,2016-06-24,05:00:00,2016-06-24T05:00:00Z,49.737,EST,9.853888888888891
2016,2016-06-24,06:00:00,2016-06-24T06:00:00Z,49.561,EST,9.756111111111112
2016,2016-06-24,07:00:00,2016-06-24T07:00:00Z,51.413,EST,10.784999999999998
2016,2016-06-24,08:00:00,2016-06-24T08:00:00Z,56.815,EST,13.78611111111111
2016,2016-06-24,09:00:00,2016-06-24T09:00:00Z,60.39,EST,15.772222222222224
2016,2016-06-24,10:00:00,2016-06-24T10:00:00Z,63.775,EST,17.65277777777778
2016,2016-06-24,11:00:00,2016-06-24T11:00:00Z,55.299,EST,12.943888888888889
2016,2016-06-24,12:00:00,2016-06-24T12:00:00Z,54.169,EST,12.31611111111111
2016,2016-06-24,13:00:00,2016-06-24T13:00:00Z,53.602,EST,12.00111111111111
2016,2016-06-24,14:00:00,2016-06-24T14:00:00Z,54.43,EST,12.461111111111112
2016,2016-06-24,15:00:00,2016-06-24T15:00:00Z,54.082,EST,12.267777777777779
2016,2016-06-24,16:00:00,2016-06-24T16:00:00Z,54.43,EST,12.461111111111112
2016,2016-06-24,17:00:00,2016-06-24T17:00:00Z,55.342,EST,12.967777777777778
2016,2016-06-24,18:00:00,2016-06-24T18:00:00Z,55.472,EST,13.040000000000001
2016,2016-06-24,19:00:00,2016-06-24T19:00:00Z,54.604,EST,12.557777777777778
2016,2016-06-24,20:00:00,2016-06-24T20:00:00Z,53.298,EST,11.832222222222224
2016,2016-06-24,21:00:00,2016-06-24T21:00:00Z,52.686,EST,11.492222222222223
2016,2016-06-24,22:00:00,2016-06-24T22:00:00Z,52.378,EST,11.321111111111112
2016,2016-06-24,23:00:00,2016-06-24T23:00:00Z,51.764,EST,10.980000000000002
2016,2016-06-25,00:00:00,2016-06-25T00:00:00Z,51.589,EST,10.882777777777777
2016,2016-06-25,01:00:00,2016-06-25T01:00:00Z,51.458,EST,10.809999999999999
2016,2016-06-25,02:00:00,2016-06-25T02:00:00Z,51.458,EST,10.809999999999999
2016,2016-06-25,03:00:00,2016-06-25T03:00:00Z,51.325,EST,10.736111111111112
2016,2016-06-25,04:00:00,2016-06-25T04:00:00Z,51.105,EST,10.613888888888887
2016,2016-06-25,05:00:00,2016-06-25T05:00:00Z,50.709,EST,10.393888888888892
2016,2016-06-25,06:00:00,2016-06-25T06:00:00Z,50.664,EST,10.36888888888889
2016,2016-06-25,07:00:00,2016-06-25T07:00:00Z,52.16,EST,11.2
2016,2016-06-25,08:00:00,2016-06-25T08:00:00Z,59.702,EST,15.389999999999999
2016,2016-06-25,09:00:00,2016-06-25T09:00:00Z,63.133,EST,17.296111111111113
2016,2016-06-25,10:00:00,2016-06-25T10:00:00Z,66.429,EST,19.127222222222223
2016,2016-06-25,11:00:00,2016-06-25T11:00:00Z,68.999,EST,20.555
2016,2016-06-25,12:00:00,2016-06-25T12:00:00Z,54.037,EST,12.242777777777778
2016,2016-06-25,13:00:00,2016-06-25T13:00:00Z,52.335,EST,11.297222222222222
2016,2016-06-25,14:00:00,2016-06-25T14:00:00Z,52.029,EST,11.127222222222224
2016,2016-06-25,15:00:00,2016-06-25T15:00:00Z,52.554,EST,11.41888888888889
2016,2016-06-25,16:00:00,2016-06-25T16:00:00Z,52.554,EST,11.41888888888889
2016,2016-06-25,17:00:00,2016-06-25T17:00:00Z,52.423,EST,11.346111111111112
2016,2016-06-25,18:00:00,2016-06-25T18:00:00Z,53.298,EST,11.832222222222224
2016,2016-06-25,19:00:00,2016-06-25T19:00:00Z,51.809,EST,11.004999999999999
2016,2016-06-25,20:00:00,2016-06-25T20:00:00Z,54.691,EST,12.606111111111113
2016,2016-06-25,21:00:00,2016-06-25T21:00:00Z,54.82,EST,12.677777777777779
2016,2016-06-25,22:00:00,2016-06-25T22:00:00Z,52.729,EST,11.516111111111112
2016,2016-06-25,23:00:00,2016-06-25T23:00:00Z,51.852,EST,11.028888888888888
2016,2016-06-26,00:00:00,2016-06-26T00:00:00Z,51.37,EST,10.76111111111111
2016,2016-06-26,01:00:00,2016-06-26T01:00:00Z,51.809,EST,11.004999999999999
2016,2016-06-26,02:00:00,2016-06-26T02:00:00Z,51.852,EST,11.028888888888888
2016,2016-06-26,03:00:00,2016-06-26T03:00:00Z,50.841,EST,10.467222222222222
2016,2016-06-26,04:00:00,2016-06-26T04:00:00Z,50.356,EST,10.197777777777778
2016,2016-06-26,05:00:00,2016-06-26T05:00:00Z,50.356,EST,10.197777777777778
2016,2016-06-26,06:00:00,2016-06-26T06:00:00Z,50.576,EST,10.32
2016,2016-06-26,07:00:00,2016-06-26T07:00:00Z,51.017,EST,10.565000000000001
2016,2016-06-26,08:00:00,2016-06-26T08:00:00Z,58.455,EST,14.697222222222221
2016,2016-06-26,09:00:00,2016-06-26T09:00:00Z,63.604,EST,17.55777777777778
2016,2016-06-26,10:00:00,2016-06-26T10:00:00Z,66.9,EST,19.388888888888893
2016,2016-06-26,11:00:00,2016-06-26T11:00:00Z,69.685,EST,20.936111111111114
2016,2016-06-26,12:00:00,2016-06-26T12:00:00Z,61.075,EST,16.15277777777778
2016,2016-06-26,13:00:00,2016-06-26T13:00:00Z,57.247,EST,14.026111111111112
2016,2016-06-26,14:00:00,2016-06-26T14:00:00Z,54.212,EST,12.340000000000002
2016,2016-06-26,15:00:00,2016-06-26T15:00:00Z,52.423,EST,11.346111111111112
2016,2016-06-26,16:00:00,2016-06-26T16:00:00Z,51.413,EST,10.784999999999998
2016,2016-06-26,17:00:00,2016-06-26T17:00:00Z,51.852,EST,11.028888888888888
2016,2016-06-26,18:00:00,2016-06-26T18:00:00Z,51.148,EST,10.63777777777778
2016,2016-06-26,19:00:00,2016-06-26T19:00:00Z,53.035,EST,11.68611111111111
2016,2016-06-26,20:00:00,2016-06-26T20:00:00Z,52.86,EST,11.588888888888889
2016,2016-06-26,21:00:00,2016-06-26T21:00:00Z,53.515,EST,11.95277777777778
2016,2016-06-26,22:00:00,2016-06-26T22:00:00Z,54.3,EST,12.388888888888888
2016,2016-06-26,23:00:00,2016-06-26T23:00:00Z,53.908,EST,12.171111111111113
2016,2016-06-27,00:00:00,2016-06-27T00:00:00Z,52.903,EST,11.612777777777778
2016,2016-06-27,01:00:00,2016-06-27T01:00:00Z,53.078,EST,11.710000000000003
2016,2016-06-27,02:00:00,2016-06-27T02:00:00Z,52.378,EST,11.321111111111112
2016,2016-06-27,03:00:00,2016-06-27T03:00:00Z,51.895,EST,11.05277777777778
2016,2016-06-27,04:00:00,2016-06-27T04:00:00Z,51.37,EST,10.76111111111111
2016,2016-06-27,05:00:00,2016-06-27T05:00:00Z,50.929,EST,10.516111111111112
2016,2016-06-27,06:00:00,2016-06-27T06:00:00Z,50.797,EST,10.442777777777776
2016,2016-06-27,07:00:00,2016-06-27T07:00:00Z,50.929,EST,10.516111111111112
2016,2016-06-27,08:00:00,2016-06-27T08:00:00Z,51.237,EST,10.687222222222223
2016,2016-06-27,09:00:00,2016-06-27T09:00:00Z,60.003,EST,15.557222222222222
2016,2016-06-27,10:00:00,2016-06-27T10:00:00Z,65.145,EST,18.413888888888888
2016,2016-06-27,11:00:00,2016-06-27T11:00:00Z,67.372,EST,19.651111111111113
2016,2016-06-27,12:00:00,2016-06-27T12:00:00Z,70.372,EST,21.317777777777778
2016,2016-06-27,13:00:00,2016-06-27T13:00:00Z,57.936,EST,14.408888888888889
2016,2016-06-27,14:00:00,2016-06-27T14:00:00Z,55.558,EST,13.087777777777779
2016,2016-06-27,15:00:00,2016-06-27T15:00:00Z,53.515,EST,11.95277777777778
2016,2016-06-27,16:00:00,2016-06-27T16:00:00Z,53.82,EST,12.122222222222224
2016,2016-06-27,17:00:00,2016-06-27T17:00:00Z,52.992,EST,11.662222222222221
2016,2016-06-27,18:00:00,2016-06-27T18:00:00Z,53.078,EST,11.710000000000003
2016,2016-06-27,19:00:00,2016-06-27T19:00:00Z,52.992,EST,11.662222222222221
2016,2016-06-27,20:00:00,2016-06-27T20:00:00Z,52.817,EST,11.565000000000001
2016,2016-06-27,21:00:00,2016-06-27T21:00:00Z,52.509,EST,11.39388888888889
2016,2016-06-27,22:00:00,2016-06-27T22:00:00Z,54.734,EST,12.63
2016,2016-06-27,23:00:00,2016-06-27T23:00:00Z,55.602,EST,13.11222222222222
2016,2016-06-28,00:00:00,2016-06-28T00:00:00Z,55.69,EST,13.16111111111111
2016,2016-06-28,01:00:00,2016-06-28T01:00:00Z,53.515,EST,11.95277777777778
2016,2016-06-28,02:00:00,2016-06-28T02:00:00Z,52.16,EST,11.2
2016,2016-06-28,03:00:00,2016-06-28T03:00:00Z,51.764,EST,10.980000000000002
2016,2016-06-28,04:00:00,2016-06-28T04:00:00Z,51.809,EST,11.004999999999999
